linestopid,parentid,previousid,locationid,locationname,sta,std,modalitytype,longitude,latitude,unlo,sta_date,std_date
4139211,4139211,4139211,9049,APM Terminals Rotterdam,2016-10-11 19:00:48.000,2016-10-11 22:16:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-11,2016-10-11
4138907,4138907,4138907,9049,APM Terminals Rotterdam,2016-10-12 06:00:59.999,2016-10-12 09:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-12,2016-10-12
4163584,4163584,4163584,9049,APM Terminals Rotterdam,2016-10-13 03:00:47.984,2016-10-13 05:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-13,2016-10-13
4173106,4173106,4173106,9049,APM Terminals Rotterdam,2016-10-15 19:00:23.989,2016-10-15 22:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-15,2016-10-15
4174276,4174276,4174276,9049,APM Terminals Rotterdam,2016-10-17 15:00:23.974,2016-10-17 19:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-17,2016-10-17
4172994,4172994,4172994,9049,APM Terminals Rotterdam,2016-10-17 18:00:59.974,2016-10-17 20:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-17,2016-10-17
4184923,4184923,4184923,9049,APM Terminals Rotterdam,2016-10-19 08:07:12.000,2016-10-19 12:00:12.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-19,2016-10-19
4194004,4194004,4194004,9049,APM Terminals Rotterdam,2016-10-22 18:00:24.000,2016-10-22 20:38:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-22,2016-10-22
4214775,4214775,4214775,9049,APM Terminals Rotterdam,2016-10-25 20:00:59.987,2016-10-25 23:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-25,2016-10-25
4214773,4214773,4214773,9049,APM Terminals Rotterdam,2016-10-25 18:00:35.987,2016-10-25 23:21:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-25,2016-10-25
4231054,4231054,4231054,9049,APM Terminals Rotterdam,2016-10-29 12:23:59.975,2016-10-29 13:23:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-29,2016-10-29
4242862,4242862,4242862,9049,APM Terminals Rotterdam,2016-10-31 19:00:47.996,2016-10-31 21:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-31,2016-10-31
4237360,4237360,4237360,9049,APM Terminals Rotterdam,2016-10-31 23:00:23.998,2016-11-01 06:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-10-31,2016-11-01
4244469,4244469,4244469,9049,APM Terminals Rotterdam,2016-11-01 19:00:23.001,2016-11-01 21:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-01,2016-11-01
4263083,4263083,4263083,9049,APM Terminals Rotterdam,2016-11-03 22:21:36.002,2016-11-03 23:21:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-03,2016-11-03
4264378,4264378,4264378,9049,APM Terminals Rotterdam,2016-11-05 19:00:36.005,2016-11-05 22:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-05,2016-11-05
4269999,4269999,4269999,9049,APM Terminals Rotterdam,2016-11-07 22:00:00.000,2016-11-08 04:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-07,2016-11-08
4270052,4270052,4270052,9049,APM Terminals Rotterdam,2016-11-08 15:00:35.997,2016-11-08 19:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-08,2016-11-08
4273469,4273469,4273469,9049,APM Terminals Rotterdam,2016-11-10 06:00:47.996,2016-11-10 09:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-10,2016-11-10
4304579,4304579,4304579,9049,APM Terminals Rotterdam,2016-11-14 15:30:11.998,2016-11-14 18:00:11.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-14,2016-11-14
4304772,4304772,4304772,9049,APM Terminals Rotterdam,2016-11-15 20:00:59.998,2016-11-15 23:47:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-15,2016-11-15
4304665,4304665,4304665,9049,APM Terminals Rotterdam,2016-11-16 01:11:59.988,2016-11-16 02:11:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-16,2016-11-16
4304748,4304748,4304748,9049,APM Terminals Rotterdam,2016-11-16 18:30:35.989,2016-11-16 20:30:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-16,2016-11-16
4331644,4331644,4331644,9049,APM Terminals Rotterdam,2016-11-17 22:00:36.000,2016-11-18 04:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-17,2016-11-18
4352127,4352127,4352127,9049,APM Terminals Rotterdam,2016-11-22 06:00:35.995,2016-11-22 09:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-22,2016-11-22
4352742,4352742,4352742,9049,APM Terminals Rotterdam,2016-11-22 23:00:00.000,2016-11-23 00:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-22,2016-11-23
4365660,4365660,4365660,9049,APM Terminals Rotterdam,2016-11-25 20:28:48.003,2016-11-25 21:28:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-25,2016-11-25
4381254,4381254,4381254,9049,APM Terminals Rotterdam,2016-11-29 18:40:47.974,2016-11-29 19:40:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-29,2016-11-29
4385030,4385030,4385030,9049,APM Terminals Rotterdam,2016-11-30 22:00:00.000,2016-11-30 23:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-11-30,2016-11-30
4388684,4388684,4388684,9049,APM Terminals Rotterdam,2016-12-02 10:00:59.999,2016-12-02 12:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-02,2016-12-02
4416091,4416091,4416091,9049,APM Terminals Rotterdam,2016-12-05 19:00:59.998,2016-12-05 22:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-05,2016-12-05
4416460,4416460,4416460,9049,APM Terminals Rotterdam,2016-12-06 20:16:47.992,2016-12-06 21:16:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-06,2016-12-06
4416411,4416411,4416411,9049,APM Terminals Rotterdam,2016-12-06 23:59:59.994,2016-12-07 00:59:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-06,2016-12-07
4423673,4423673,4423673,9049,APM Terminals Rotterdam,2016-12-07 23:23:59.998,2016-12-08 00:23:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-07,2016-12-08
4435178,4435178,4435178,9049,APM Terminals Rotterdam,2016-12-10 19:00:36.004,2016-12-10 22:15:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-10,2016-12-10
4441875,4441875,4441875,9049,APM Terminals Rotterdam,2016-12-13 22:00:48.001,2016-12-13 23:00:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-13,2016-12-13
4456705,4456705,4456705,9049,APM Terminals Rotterdam,2016-12-14 19:00:23.974,2016-12-14 22:30:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-14,2016-12-14
4468957,4468957,4468957,9049,APM Terminals Rotterdam,2016-12-15 23:21:35.999,2016-12-16 00:21:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-15,2016-12-16
4476383,4476383,4476383,9049,APM Terminals Rotterdam,2016-12-15 22:30:00.003,2016-12-16 04:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-15,2016-12-16
4482960,4482960,4482960,9049,APM Terminals Rotterdam,2016-12-20 02:16:47.993,2016-12-20 03:16:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-20,2016-12-20
4478597,4478597,4478597,9049,APM Terminals Rotterdam,2016-12-20 20:24:00.003,2016-12-20 21:24:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-20,2016-12-20
4491142,4491142,4491142,9049,APM Terminals Rotterdam,2016-12-21 01:04:47.997,2016-12-21 02:04:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-21,2016-12-21
4491170,4491170,4491170,9049,APM Terminals Rotterdam,2016-12-21 03:50:24.000,2016-12-21 04:50:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-21,2016-12-21
4517969,4517969,4517969,9049,APM Terminals Rotterdam,2016-12-28 22:14:23.974,2016-12-28 23:14:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-28,2016-12-28
4535057,4535057,4535057,9049,APM Terminals Rotterdam,2016-12-29 07:00:23.001,2016-12-29 11:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2016-12-29,2016-12-29
4528522,4528522,4528522,9049,APM Terminals Rotterdam,2017-01-02 18:38:24.001,2017-01-02 19:38:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-02,2017-01-02
4567749,4567749,4567749,9049,APM Terminals Rotterdam,2017-01-04 10:00:23.974,2017-01-04 15:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-04,2017-01-04
4554807,4554807,4554807,9049,APM Terminals Rotterdam,2017-01-05 18:00:36.003,2017-01-05 19:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-05,2017-01-05
4572283,4572283,4572283,9049,APM Terminals Rotterdam,2017-01-06 19:00:36.001,2017-01-06 22:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-06,2017-01-06
4594153,4594153,4594153,9049,APM Terminals Rotterdam,2017-01-08 19:00:23.998,2017-01-08 22:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-08,2017-01-08
4581458,4581458,4581458,9049,APM Terminals Rotterdam,2017-01-10 14:09:35.990,2017-01-10 15:09:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-10,2017-01-10
4581439,4581439,4581439,9049,APM Terminals Rotterdam,2017-01-10 22:00:59.998,2017-01-10 23:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-10,2017-01-10
4581443,4581443,4581443,9049,APM Terminals Rotterdam,2017-01-11 21:38:23.993,2017-01-11 22:38:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-11,2017-01-11
4585693,4585693,4585693,9049,APM Terminals Rotterdam,2017-01-12 00:55:11.999,2017-01-12 01:55:11.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-12,2017-01-12
4581448,4581448,4581448,9049,APM Terminals Rotterdam,2017-01-13 22:00:59.986,2017-01-13 23:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-13,2017-01-13
4963591,4963591,4963591,9049,APM Terminals Rotterdam,2017-01-17 17:00:36.003,2017-01-17 20:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-17,2017-01-17
4620870,4620870,4620870,9049,APM Terminals Rotterdam,2017-01-18 22:00:00.008,2017-01-18 23:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-18,2017-01-18
4975375,4975375,4975375,9049,APM Terminals Rotterdam,2017-01-19 00:52:47.993,2017-01-19 01:52:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-19,2017-01-19
4978203,4978203,4978203,9049,APM Terminals Rotterdam,2017-01-19 23:59:23.995,2017-01-20 04:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-19,2017-01-20
5013021,5013021,5013021,9049,APM Terminals Rotterdam,2017-01-24 07:00:35.992,2017-01-24 09:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-24,2017-01-24
4998359,4998359,4998359,9049,APM Terminals Rotterdam,2017-01-24 20:00:35.992,2017-01-24 22:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-24,2017-01-24
5041846,5041846,5041846,9049,APM Terminals Rotterdam,2017-01-25 08:40:47.990,2017-01-25 09:40:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-25,2017-01-25
5041837,5041837,5041837,9049,APM Terminals Rotterdam,2017-01-26 14:00:47.997,2017-01-26 15:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-26,2017-01-26
5041277,5041277,5041277,9049,APM Terminals Rotterdam,2017-01-27 23:40:47.994,2017-01-28 05:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-27,2017-01-28
5048025,5048025,5048025,9049,APM Terminals Rotterdam,2017-01-31 08:50:23.989,2017-01-31 09:50:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-31,2017-01-31
5048014,5048014,5048014,9049,APM Terminals Rotterdam,2017-01-31 15:09:35.988,2017-01-31 16:09:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-01-31,2017-01-31
5048020,5048020,5048020,9049,APM Terminals Rotterdam,2017-02-01 06:00:59.997,2017-02-01 09:00:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-01,2017-02-01
5053204,5053204,5053204,9049,APM Terminals Rotterdam,2017-02-01 22:59:59.989,2017-02-01 23:59:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-01,2017-02-01
5083346,5083346,5083346,9049,APM Terminals Rotterdam,2017-02-02 21:00:35.990,2017-02-02 22:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-02,2017-02-02
5083349,5083349,5083349,9049,APM Terminals Rotterdam,2017-02-02 22:21:35.996,2017-02-02 23:21:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-02,2017-02-02
5094704,5094704,5094704,9049,APM Terminals Rotterdam,2017-02-06 15:00:35.986,2017-02-06 17:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-06,2017-02-06
5114634,5114634,5114634,9049,APM Terminals Rotterdam,2017-02-07 20:02:23.964,2017-02-07 21:02:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-07,2017-02-07
5115081,5115081,5115081,9049,APM Terminals Rotterdam,2017-02-08 10:21:36.000,2017-02-08 11:21:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-08,2017-02-08
5114578,5114578,5114578,9049,APM Terminals Rotterdam,2017-02-08 13:00:47.982,2017-02-08 14:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-08,2017-02-08
5114709,5114709,5114709,9049,APM Terminals Rotterdam,2017-02-08 22:28:47.982,2017-02-08 23:28:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-08,2017-02-08
5112173,5112173,5112173,9049,APM Terminals Rotterdam,2017-02-09 20:00:47.964,2017-02-09 21:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-09,2017-02-09
5139555,5139555,5139555,9049,APM Terminals Rotterdam,2017-02-14 18:33:36.000,2017-02-14 19:33:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-14,2017-02-14
5157240,5157240,5157240,9049,APM Terminals Rotterdam,2017-02-14 23:24:00.000,2017-02-15 00:24:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-14,2017-02-15
5159823,5159823,5159823,9049,APM Terminals Rotterdam,2017-02-15 21:00:24.000,2017-02-15 22:00:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-15,2017-02-15
5161684,5161684,5161684,9049,APM Terminals Rotterdam,2017-02-15 21:24:00.000,2017-02-15 22:24:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-15,2017-02-15
5156587,5156587,5156587,9049,APM Terminals Rotterdam,2017-02-16 18:00:36.000,2017-02-16 19:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-16,2017-02-16
5199457,5199457,5199457,9049,APM Terminals Rotterdam,2017-02-21 21:45:36.000,2017-02-21 22:45:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-21,2017-02-21
5199388,5199388,5199388,9049,APM Terminals Rotterdam,2017-02-21 23:45:36.000,2017-02-22 00:45:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-21,2017-02-22
5199473,5199473,5199473,9049,APM Terminals Rotterdam,2017-02-22 21:16:48.000,2017-02-22 22:16:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-22,2017-02-22
5218810,5218810,5218810,9049,APM Terminals Rotterdam,2017-02-25 21:00:23.995,2017-02-25 22:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-25,2017-02-25
5239025,5239025,5239025,9049,APM Terminals Rotterdam,2017-02-27 19:00:11.991,2017-02-27 20:00:11.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-02-27,2017-02-27
5242916,5242916,5242916,9049,APM Terminals Rotterdam,2017-03-01 18:00:23.982,2017-03-01 19:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-01,2017-03-01
5245568,5245568,5245568,9049,APM Terminals Rotterdam,2017-03-02 23:00:48.000,2017-03-02 23:59:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-02,2017-03-02
5272037,5272037,5272037,9049,APM Terminals Rotterdam,2017-03-06 15:00:35.991,2017-03-06 16:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-06,2017-03-06
5264255,5264255,5264255,9049,APM Terminals Rotterdam,2017-03-07 19:28:47.982,2017-03-07 20:28:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-07,2017-03-07
5274461,5274461,5274461,9049,APM Terminals Rotterdam,2017-03-08 21:23:59.994,2017-03-08 22:23:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-08,2017-03-08
5264225,5264225,5264225,9049,APM Terminals Rotterdam,2017-03-09 23:52:48.000,2017-03-10 00:52:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-09,2017-03-10
5293713,5293713,5293713,9049,APM Terminals Rotterdam,2017-03-13 23:47:59.991,2017-03-14 00:47:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-13,2017-03-14
5314821,5314821,5314821,9049,APM Terminals Rotterdam,2017-03-15 22:55:12.000,2017-03-15 23:55:12.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-15,2017-03-15
5313483,5313483,5313483,9049,APM Terminals Rotterdam,2017-03-16 00:50:24.000,2017-03-16 01:50:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-16,2017-03-16
5331416,5331416,5331416,9049,APM Terminals Rotterdam,2017-03-19 22:00:35.964,2017-03-19 23:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-19,2017-03-19
5340244,5340244,5340244,9049,APM Terminals Rotterdam,2017-03-21 19:00:11.991,2017-03-21 21:00:11.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-21,2017-03-21
5346826,5346826,5346826,9049,APM Terminals Rotterdam,2017-03-22 22:40:47.995,2017-03-22 23:40:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-22,2017-03-22
5350359,5350359,5350359,9049,APM Terminals Rotterdam,2017-03-22 23:14:24.000,2017-03-23 00:14:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-22,2017-03-23
5386132,5386132,5386132,9049,APM Terminals Rotterdam,2017-03-27 22:00:23.991,2017-03-27 23:00:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-27,2017-03-27
5380546,5380546,5380546,9049,APM Terminals Rotterdam,2017-03-28 13:02:23.964,2017-03-28 14:02:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-28,2017-03-28
5386163,5386163,5386163,9049,APM Terminals Rotterdam,2017-03-29 22:45:36.000,2017-03-29 23:45:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-29,2017-03-29
5380621,5380621,5380621,9049,APM Terminals Rotterdam,2017-03-29 22:47:59.982,2017-03-29 23:47:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-03-29,2017-03-29
5401114,5401114,5401114,9049,APM Terminals Rotterdam,2017-04-03 15:45:36.000,2017-04-03 16:45:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-03,2017-04-03
5401132,5401132,5401132,9049,APM Terminals Rotterdam,2017-04-04 20:28:47.991,2017-04-04 21:28:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-04,2017-04-04
5410970,5410970,5410970,9049,APM Terminals Rotterdam,2017-04-05 03:00:48.000,2017-04-05 04:00:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-05,2017-04-05
5417080,5417080,5417080,9049,APM Terminals Rotterdam,2017-04-06 22:00:23.964,2017-04-06 23:30:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-06,2017-04-06
5465503,5465503,5465503,9049,APM Terminals Rotterdam,2017-04-10 10:33:36.000,2017-04-10 11:33:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-10,2017-04-10
5433025,5433025,5433025,9049,APM Terminals Rotterdam,2017-04-11 20:19:11.982,2017-04-11 21:19:11.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-11,2017-04-11
5433123,5433123,5433123,9049,APM Terminals Rotterdam,2017-04-12 00:31:24.000,2017-04-12 01:09:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-12,2017-04-12
5433153,5433153,5433153,9049,APM Terminals Rotterdam,2017-04-13 03:57:47.000,2017-04-13 04:29:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-13,2017-04-13
5433034,5433034,5433034,9049,APM Terminals Rotterdam,2017-04-13 16:00:00.000,2017-04-13 17:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-13,2017-04-13
5469670,5469670,5469670,9049,APM Terminals Rotterdam,2017-04-17 21:57:35.991,2017-04-17 22:57:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-17,2017-04-17
5499212,5499212,5499212,9049,APM Terminals Rotterdam,2017-04-18 17:24:00.000,2017-04-18 18:24:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-18,2017-04-18
5500786,5500786,5500786,9049,APM Terminals Rotterdam,2017-04-19 22:02:24.000,2017-04-19 23:02:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-19,2017-04-19
5504201,5504201,5504201,9049,APM Terminals Rotterdam,2017-04-19 23:16:48.000,2017-04-20 00:16:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-19,2017-04-20
5503363,5503363,5503363,9049,APM Terminals Rotterdam,2017-04-20 00:00:00.000,2017-04-20 01:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-20,2017-04-20
5518429,5518429,5518429,9049,APM Terminals Rotterdam,2017-04-23 22:00:36.000,2017-04-23 23:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-23,2017-04-23
5557476,5557476,5557476,9049,APM Terminals Rotterdam,2017-04-24 09:00:00.000,2017-04-24 10:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-24,2017-04-24
5573534,5573534,5573534,9049,APM Terminals Rotterdam,2017-04-25 21:00:47.982,2017-04-25 22:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-25,2017-04-25
5573617,5573617,5573617,9049,APM Terminals Rotterdam,2017-04-27 02:26:24.000,2017-04-27 03:26:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-27,2017-04-27
5585295,5585295,5585295,9049,APM Terminals Rotterdam,2017-04-27 22:26:24.000,2017-04-27 23:26:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-04-27,2017-04-27
5600932,5600932,5600932,9049,APM Terminals Rotterdam,2017-05-01 14:21:47.995,2017-05-01 15:21:47.995,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-01,2017-05-01
5600964,5600964,5600964,9049,APM Terminals Rotterdam,2017-05-02 19:48:47.991,2017-05-02 20:36:47.991,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-02,2017-05-02
5609381,5609381,5609381,9049,APM Terminals Rotterdam,2017-05-02 22:38:23.982,2017-05-02 23:38:23.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-02,2017-05-02
5618097,5618097,5618097,9049,APM Terminals Rotterdam,2017-05-04 14:00:00.000,2017-05-04 15:00:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-04,2017-05-04
5642683,5642683,5642683,9049,APM Terminals Rotterdam,2017-05-04 16:05:47.991,2017-05-04 17:00:47.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-04,2017-05-04
5638021,5638021,5638021,9049,APM Terminals Rotterdam,2017-05-08 16:55:23.991,2017-05-08 18:37:23.991,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-08,2017-05-08
5641590,5641590,5641590,9049,APM Terminals Rotterdam,2017-05-09 14:13:35.964,2017-05-09 15:15:35.964,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-09,2017-05-09
5650047,5650047,5650047,9049,APM Terminals Rotterdam,2017-05-10 23:33:35.991,2017-05-11 00:15:35.991,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-10,2017-05-11
5675722,5675722,5675722,9049,APM Terminals Rotterdam,2017-05-11 21:02:35.000,2017-05-11 22:00:35.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-11,2017-05-11
5696277,5696277,5696277,9049,APM Terminals Rotterdam,2017-05-15 23:10:00.000,2017-05-16 00:08:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-15,2017-05-16
5704740,5704740,5704740,9049,APM Terminals Rotterdam,2017-05-16 09:07:11.982,2017-05-16 10:07:11.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-16,2017-05-16
5694860,5694860,5694860,9049,APM Terminals Rotterdam,2017-05-16 23:50:36.000,2017-05-17 00:40:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-16,2017-05-17
5687710,5687710,5687710,9049,APM Terminals Rotterdam,2017-05-18 21:53:59.982,2017-05-18 22:53:59.982,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-18,2017-05-18
5713991,5713991,5713991,9049,APM Terminals Rotterdam,2017-05-19 19:05:36.000,2017-05-19 20:00:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-19,2017-05-19
5723058,5723058,5723058,9049,APM Terminals Rotterdam,2017-05-21 08:46:48.000,2017-05-21 09:38:48.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-21,2017-05-21
5723222,5723222,5723222,9049,APM Terminals Rotterdam,2017-05-23 04:43:36.000,2017-05-23 05:31:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-23,2017-05-23
5725909,5725909,5725909,9049,APM Terminals Rotterdam,2017-05-23 20:14:00.000,2017-05-23 21:16:00.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-23,2017-05-23
5748289,5748289,5748289,9049,APM Terminals Rotterdam,2017-05-24 21:00:47.982,2017-05-24 22:00:47.982,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-24,2017-05-24
5731814,5731814,5731814,9049,APM Terminals Rotterdam,2017-05-25 03:05:36.000,2017-05-25 04:01:36.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-25,2017-05-25
5747333,5747333,5747333,9049,APM Terminals Rotterdam,2017-05-25 17:26:24.000,2017-05-25 18:26:24.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-25,2017-05-25
5748857,5748857,5748857,9049,APM Terminals Rotterdam,2017-05-26 20:28:59.000,2017-05-26 21:22:59.000,BARGE,4.488595403701719,51.9278469,NLRTM,2017-05-26,2017-05-26
